ID,Name,Concepticon_ID,Concepticon_Gloss
1_allpl,all (pl.),98,ALL
2_ant,ant,587,ANT
3_ash,ash,646,ASH
4_backanatomical,back (anatomical),1291,BACK
5_bad,bad,1292,BAD
6_barkn,bark (n.),1204,BARK
7_belly,belly,1251,BELLY
8_big,big,1202,BIG
9_bird,bird,937,BIRD
10_bite,bite,1403,BITE
11_bitter,bitter,887,BITTER
12_black,black,163,BLACK
13_blood,blood,946,BLOOD
14_blowvofperson,"blow (v, of person)",175,BLOW (OF WIND)
15_bone,bone,1394,BONE
16_breathe,breathe,1407,BREATHE
17_burnintr,burn (intr),1428,BURNING
18_burntr,burn (tr),141,BURN (SOMETHING)
19_carry,carry,700,CARRY
20_chest,chest,1592,CHEST
21_child,child,2099,CHILD
22_claw,claw,72,CLAW
23_cloud,cloud,1489,CLOUD
24_cold,cold,1287,COLD
25_come,come,1446,COME
26_count,count,1420,COUNT
27_cut,cut,1432,CUT
28_daydaytime,day (daytime),1225,DAY (NOT NIGHT)
29_die,die,1494,DIE
30_dig,dig,1418,DIG
31_dirty,dirty,1230,DIRTY
32_do,do,813,DO
33_dog,dog,2009,DOG
34_drink,drink,1401,DRINK
35_dry,dry,1398,DRY
36_dust,dust,2,DUST
37_ear,ear,1247,EAR
38_earth,earth,1228,EARTH (SOIL)
39_eattr,eat (tr),1336,EAT
40_egg,egg,744,EGG
41_eye,eye,1248,EYE
42_fall,fall,1280,FALL
43_far,far,1406,FAR
44_fat,fat,323,FAT (ORGANIC SUBSTANCE)
45_father,father,1217,FATHER
46_fear,fear,1419,FEAR (BE AFRAID)
47_feather,feather,1201,FEATHER
48_fightvb,fight (vb),1423,FIGHT
49_fingernail,fingernail,1258,FINGERNAIL
50_fire,fire,221,FIRE
51_fish,fish,227,FISH
52_five,five,493,FIVE
53_flower,flower,239,FLOWER
54_flyv,fly (v),1441,FLY (MOVE THROUGH AIR)
55_fly,fly,1504,FLY (INSECT)
56_fog,fog,249,FOG
57_foot,foot,1301,FOOT
58_forest,forest,420,FOREST
59_four,four,1500,FOUR
60_freeze,freeze,1431,FREEZE
61_fruit,fruit,1507,FRUIT
62_full,full,1429,FULL
63_give,give,1447,GIVE
64_go,go,695,GO
65_good,good,1035,GOOD
66_grass,grass,606,GRASS
67_green,green,1425,GREEN
68_grindflour,grind (flour),1033,GRIND
69_hairmass,hair (mass),1040,HAIR
70_hand,hand,1277,HAND
71_hard,hard,1884,HARD
72_head,head,1256,HEAD
73_hear,hear,1408,HEAR
74_heart,heart,1223,HEART
75_heavy,heavy,1210,HEAVY
76_here,here,136,HERE
77_hidetr,hide (tr),602,HIDE (CONCEAL)
78_hitonce,hit (once),1433,HIT
79_horn,horn,1393,HORN (ANATOMY)
80_hot,hot,1286,HOT
81_house,house,1252,HOUSE
82_how,how,1239,HOW
83_hunt,hunt,1435,HUNT
84_iobl,I (OBL),2301,ME
85_i,I,1209,I
86_ice,ice,617,ICE
87_intestinesguts,"intestines, guts",1991,INTESTINES
88_kill,kill,1417,KILL
89_knee,knee,1371,KNEE
90_know,know,3626,KNOW
91_lake,lake,624,LAKE
92_laugh,laugh,1355,LAUGH
93_leaf,leaf,628,LEAF
94_left,left,244,LEFT
95_leg,leg,1297,LEG
96_lie,lie,1411,LIE (REST)
97_liveexist,"live, exist",1422,BE ALIVE
98_liver,liver,1224,LIVER
99_long,long,1203,LONG
100_louse,louse,1392,LOUSE
101_man,man,1554,MAN
102_many,many,1198,MANY
103_meat,meat,634,MEAT
104_moon,moon,1313,MOON
105_mother,mother,1216,MOTHER
106_mountain,mountain,639,MOUNTAIN
107_mouthexternal,mouth (external),674,MOUTH
108_name,name,1405,NAME
109_narrow,narrow,1267,NARROW
110_navel,navel,1838,NAVEL
111_near,near,1942,NEAR
112_neck,neck,1333,NECK
113_new,new,1231,NEW
114_night,night,1233,NIGHT
115_nose,nose,1221,NOSE
116_notindicative,not (indicative),1240,NOT
117_one,one,1493,ONE
118_person,person,683,PERSON
119_playtr,play (tr),1413,PLAY
120_pull,pull,1455,PULL
121_push,push,1452,PUSH
122_rain,rain,658,RAIN (PRECIPITATION)
123_red,red,156,RED
124_right,right,1019,RIGHT
125_river,river,666,RIVER
126_road,road,667,ROAD
127_root,root,670,ROOT
128_rotten,rotten,1728,ROTTEN
129_round,round,1395,ROUND
130_run,run,1519,RUN
131_salt,salt,1274,SALT
132_sand,sand,671,SAND
133_say,say,1458,SAY
134_scratch,scratch,1436,SCRATCH
135_sea,sea,1474,SEA
136_see,see,1409,SEE
137_seedgranule,seed granule,714,SEED
138_sew,sew,1457,SEW
139_shadow,shadow,1388,SHADE
140_sharp,sharp,1396,SHARP
141_short,short,1645,SHORT
142_sing,sing,1261,SING
143_sit,sit,1416,SIT
144_skin,skin,763,SKIN
145_sky,sky,1732,SKY
146_sleep,sleep,1585,SLEEP
147_small,small,1246,SMALL
148_smelltr,smell (tr),2124,SMELL
149_smoke,smoke,778,SMOKE (EXHAUST)
150_smooth,smooth,1234,SMOOTH
151_snake,snake,730,SNAKE
152_snow,snow,784,SNOW
153_spit,spit,1440,SPIT
154_stand,stand,1442,STAND
155_star,star,1430,STAR
156_stick,stick,1295,STICK
157_stone,stone,857,STONE
158_straight,straight,1404,STRAIGHT
159_sun,sun,1343,SUN
160_sweet,sweet,717,SWEET
161_swell,swell,1573,SWELL
162_swim,swim,1439,SWIM
163_tail,tail,1220,TAIL
164_take,take,1749,TAKE
165_thatmedial,that (medial),78,THAT
166_theremedial,there (medial),1937,THERE
167_they,they,817,THEY
168_thick,thick,1244,THICK
169_thigh,thigh,471,UPPER LEG (THIGH)
170_thin,thin,2308,THIN
171_think,think,2271,THINK
172_this,this,1214,THIS
173_thouobl,thou (obl),2304,THEE (OBLIQUE CASE OF YOU)
174_thou,thou,1215,THOU
175_three,three,492,THREE
176_throwv,throw (v),1456,THROW
177_tieobjects,tie (objects),1917,TIE
178_tongue,tongue,1205,TONGUE
179_tooth,tooth,1380,TOOTH
180_tree,tree,906,TREE
181_true,true,1657,TRUE
182_turntr,turn (tr.),1588,TURN
183_two,two,1498,TWO
184_vomit,vomit,1278,VOMIT
185_walk,walk,1443,WALK
186_warm,warm,1232,WARM
187_wash,wash,1453,WASH
188_water,water,948,WATER
189_weexclusive,we (exclusive),1130,WE (EXCLUSIVE)
190_weinclusive,we (inclusive),1131,WE (INCLUSIVE)
191_weep,weep,1839,CRY
192_wet,wet,1726,WET
193_what,what,1236,WHAT
194_when,when,1238,WHEN
195_where,where,1237,WHERE
196_white,white,1335,WHITE
197_who,who,1235,WHO
198_wide,wide,1243,WIDE
199_wind,wind,960,WIND
200_wing,wing,1257,WING
201_with,with,1340,WITH
202_woman,woman,962,WOMAN
203_worm,worm,1219,WORM
204_year,year,1226,YEAR
205_yellow,yellow,1424,YELLOW
206_yesterday,yesterday,1174,YESTERDAY
207_youplural,you (plural),1213,YOU
